DateTime,Sender,Message
15/01/23 19.01,System,Kode keamanan Anda dengan ~ ??? telah berubah. Ketuk untuk info selengkapnya.
15/01/23 19.32,System,Kode keamanan Anda dengan ~ rf telah berubah. Ketuk untuk info selengkapnya.
15/01/23 19.44,System,Kode keamanan Anda dengan ~ rf telah berubah. Ketuk untuk info selengkapnya.
15/01/23 19.54,System,Kode keamanan Anda dengan ~ rf telah berubah. Ketuk untuk info selengkapnya.
15/01/23 20.39,System,Kode keamanan Anda dengan ~ Muhammad Fadli telah berubah. Ketuk untuk info selengkapnya.
17/01/23 18.22,System,Kode keamanan Anda dengan jumiana infor telah berubah. Ketuk untuk info selengkapnya.
17/01/23 21.03,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
17/01/23 22.19,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
20/01/23 12.32,System,Kode keamanan Anda dengan +62 877-3888-2300 telah berubah. Ketuk untuk info selengkapnya.
20/01/23 22.11,System,Kode keamanan Anda dengan +62 882-3910-7854 telah berubah. Ketuk untuk info selengkapnya.
21/01/23 00.17,System,Kode keamanan Anda dengan ~ syakilla telah berubah. Ketuk untuk info selengkapnya.
21/01/23 20.04,System,Kode keamanan Anda dengan +62 852-9057-3108 telah berubah. Ketuk untuk info selengkapnya.
21/01/23 23.39,System,Kode keamanan Anda dengan ~ syakilla telah berubah. Ketuk untuk info selengkapnya.
22/01/23 04.52,System,Kode keamanan Anda dengan +62 856-4795-4132 telah berubah. Ketuk untuk info selengkapnya.
22/01/23 23.09,System,Kode keamanan Anda dengan +62 882-3910-7854 telah berubah. Ketuk untuk info selengkapnya.
23/01/23 08.44,System,Kode keamanan Anda dengan +62 856-4795-4132 telah berubah. Ketuk untuk info selengkapnya.
24/01/23 17.12,System,Kode keamanan Anda dengan ~ Jo telah berubah. Ketuk untuk info selengkapnya.
24/01/23 17.24,System,Kode keamanan Anda dengan ~ Jo telah berubah. Ketuk untuk info selengkapnya.
24/01/23 21.24,System,Kode keamanan Anda dengan ~ Anggit telah berubah. Ketuk untuk info selengkapnya.
24/01/23 21.27,System,Kode keamanan Anda dengan ~ Anggit telah berubah. Ketuk untuk info selengkapnya.
24/01/23 21.28,System,Kode keamanan Anda dengan ~ Anggit telah berubah. Ketuk untuk info selengkapnya.
25/01/23 15.54,System,Kode keamanan Anda dengan ~ Anggit telah berubah. Ketuk untuk info selengkapnya.
25/01/23 23.16,System,Kode keamanan Anda dengan ~ Anggit telah berubah. Ketuk untuk info selengkapnya.
26/01/23 02.39,System,‎+62 812-2846-8315 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
26/01/23 13.21,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
26/01/23 13.56,System,Kode keamanan Anda dengan ~ -B telah berubah. Ketuk untuk info selengkapnya.
26/01/23 20.46,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
28/01/23 17.44,System,Kode keamanan Anda dengan jumiana infor telah berubah. Ketuk untuk info selengkapnya.
28/01/23 19.41,System,Kode keamanan Anda dengan jumiana infor telah berubah. Ketuk untuk info selengkapnya.
29/01/23 10.46,System,Kode keamanan Anda dengan jumiana infor telah berubah. Ketuk untuk info selengkapnya.
29/01/23 17.34,System,Kode keamanan Anda dengan arnell ilkom telah berubah. Ketuk untuk info selengkapnya.
29/01/23 21.02,System,Kode keamanan Anda dengan tuhu infor telah berubah. Ketuk untuk info selengkapnya.
30/01/23 05.31,System,Kode keamanan Anda dengan tuhu infor telah berubah. Ketuk untuk info selengkapnya.
30/01/23 10.02,System,Kode keamanan Anda dengan ~ syakilla telah berubah. Ketuk untuk info selengkapnya.
30/01/23 12.05,System,‎tuhu infor mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
31/01/23 10.03,System,Kode keamanan Anda dengan +62 856-4795-4132 telah berubah. Ketuk untuk info selengkapnya.
31/01/23 11.23,System,Kode keamanan Anda dengan +62 856-4795-4132 telah berubah. Ketuk untuk info selengkapnya.
31/01/23 15.48,System,Kode keamanan Anda dengan ~ risnandaa telah berubah. Ketuk untuk info selengkapnya.
31/01/23 16.15,System,Kode keamanan Anda dengan ~ risnandaa telah berubah. Ketuk untuk info selengkapnya.
01/02/23 00.00,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
01/02/23 10.46,System,Kode keamanan Anda dengan ~ mega telah berubah. Ketuk untuk info selengkapnya.
01/02/23 17.29,System,Kode keamanan Anda dengan ~ risnandaa telah berubah. Ketuk untuk info selengkapnya.
01/02/23 20.10,System,Kode keamanan Anda dengan +62 856-4795-4132 telah berubah. Ketuk untuk info selengkapnya.
01/02/23 20.25,System,Kode keamanan Anda dengan +62 856-4795-4132 telah berubah. Ketuk untuk info selengkapnya.
02/02/23 17.01,System,‎+62 822-4191-0338 diganti ke +62 823-2483-7366
03/02/23 00.01,System,Kode keamanan Anda dengan ~ 12_Dicky telah berubah. Ketuk untuk info selengkapnya.
03/02/23 11.00,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
03/02/23 22.41,System,Kode keamanan Anda dengan ~ ~ yall telah berubah. Ketuk untuk info selengkapnya.
04/02/23 00.01,System,Kode keamanan Anda dengan ~ ~ yall telah berubah. Ketuk untuk info selengkapnya.
04/02/23 09.50,System,Kode keamanan Anda dengan ~ Garin. telah berubah. Ketuk untuk info selengkapnya.
04/02/23 13.34,System,Kode keamanan Anda dengan ~ Garin. telah berubah. Ketuk untuk info selengkapnya.
04/02/23 17.39,System,Kode keamanan Anda dengan ~ ~ yall telah berubah. Ketuk untuk info selengkapnya.
04/02/23 21.18,System,Kode keamanan Anda dengan ~ ~ yall telah berubah. Ketuk untuk info selengkapnya.
04/02/23 21.20,System,Kode keamanan Anda dengan ~ ~ yall telah berubah. Ketuk untuk info selengkapnya.
06/02/23 21.28,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
06/02/23 23.26,System,‎arnell ilkom mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
07/02/23 13.14,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
08/02/23 02.29,System,‎+62 857-7187-5526 bergabung menggunakan tautan undangan grup ini
08/02/23 08.28,System,"+62 821-3308-5243: 📦 *OPEN DONASI TURKI, LEBANON, SURIAH, DAN PALESTINA* 📦"
08/02/23 08.28,System,+62 821-3308-5243: <Media tidak disertakan>
09/02/23 08.43,System,Kode keamanan Anda dengan ~ Sukma Safitri telah berubah. Ketuk untuk info selengkapnya.
12/02/23 10.49,System,Kode keamanan Anda dengan ~ Mars telah berubah. Ketuk untuk info selengkapnya.
12/02/23 22.28,System,Kode keamanan Anda dengan ~ Vania Nabila telah berubah. Ketuk untuk info selengkapnya.
12/02/23 22.38,System,Kode keamanan Anda dengan ~ Vania Nabila telah berubah. Ketuk untuk info selengkapnya.
14/02/23 07.08,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
14/02/23 07.45,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
14/02/23 16.03,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
15/02/23 09.21,System,Kode keamanan Anda dengan ~ Pepp telah berubah. Ketuk untuk info selengkapnya.
15/02/23 10.29,System,Kode keamanan Anda dengan ~ Pepp telah berubah. Ketuk untuk info selengkapnya.
15/02/23 11.17,System,Kode keamanan Anda dengan +62 895-8003-28707 telah berubah. Ketuk untuk info selengkapnya.
16/02/23 16.50,System,Kode keamanan Anda dengan ~ nanda telah berubah. Ketuk untuk info selengkapnya.
16/02/23 19.30,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
16/02/23 21.41,System,Kode keamanan Anda dengan ~ Pepp telah berubah. Ketuk untuk info selengkapnya.
16/02/23 21.41,System,Kode keamanan Anda dengan +62 815-5684-2398 telah berubah. Ketuk untuk info selengkapnya.
16/02/23 21.50,System,Kode keamanan Anda dengan ~ Pepp telah berubah. Ketuk untuk info selengkapnya.
17/02/23 09.53,System,Kode keamanan Anda dengan ~ Pepp telah berubah. Ketuk untuk info selengkapnya.
17/02/23 17.52,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
17/02/23 18.30,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
17/02/23 18.48,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
17/02/23 19.50,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
17/02/23 19.50,System,Kode keamanan Anda dengan ~ luthfiana telah berubah. Ketuk untuk info selengkapnya.
17/02/23 20.28,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
18/02/23 07.38,System,Kode keamanan Anda dengan rosida telah berubah. Ketuk untuk info selengkapnya.
18/02/23 11.51,System,"Kode keamanan Anda dengan ~ 🧕🏻_22, Galih Cahaya R telah berubah. Ketuk untuk info selengkapnya."
18/02/23 11.51,System,Kode keamanan Anda dengan ~ Angkasa telah berubah. Ketuk untuk info selengkapnya.
18/02/23 14.02,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
19/02/23 10.02,System,Kode keamanan Anda dengan ~ shrn telah berubah. Ketuk untuk info selengkapnya.
21/02/23 15.55,System,Kode keamanan Anda dengan ~ Heidar FD telah berubah. Ketuk untuk info selengkapnya.
23/02/23 06.51,System,‎+62 813-1704-7558 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
23/02/23 10.16,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
23/02/23 10.20,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
23/02/23 20.09,System,Kode keamanan Anda dengan rezza infor telah berubah. Ketuk untuk info selengkapnya.
23/02/23 20.38,System,Kode keamanan Anda dengan damara infor telah berubah. Ketuk untuk info selengkapnya.
23/02/23 20.40,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
24/02/23 16.41,System,Kode keamanan Anda dengan ~ mila suhari telah berubah. Ketuk untuk info selengkapnya.
24/02/23 18.07,System,Kode keamanan Anda dengan ~ callista telah berubah. Ketuk untuk info selengkapnya.
26/02/23 19.19,System,‎+62 857-1202-0241 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
26/02/23 22.10,System,Kode keamanan Anda dengan +62 888-0689-9448 telah berubah. Ketuk untuk info selengkapnya.
27/02/23 08.23,System,Kode keamanan Anda dengan rezza infor telah berubah. Ketuk untuk info selengkapnya.
27/02/23 23.37,System,Kode keamanan Anda dengan ~ Angkasa telah berubah. Ketuk untuk info selengkapnya.
28/02/23 13.24,System,‎+62 888-0689-9448 diganti ke +62 857-1202-0241
28/02/23 13.24,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
28/02/23 13.33,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
28/02/23 21.15,System,Kode keamanan Anda dengan damara infor telah berubah. Ketuk untuk info selengkapnya.
28/02/23 21.55,System,‎+62 821-3467-3399 bergabung menggunakan tautan undangan grup ini
01/03/23 07.05,System,‎mbak nisa asleb prak asd mengeluarkan ~ NARTOOO
01/03/23 07.06,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
01/03/23 17.51,System,Kode keamanan Anda dengan safira infor telah berubah. Ketuk untuk info selengkapnya.
01/03/23 19.54,System,+62 821-3308-5243: <Media tidak disertakan>
01/03/23 20.05,System,+62 821-3308-5243: 🔊 *PENGUMUMAN* 🔊
02/03/23 09.05,System,Kode keamanan Anda dengan ~ dafaramadhaann telah berubah. Ketuk untuk info selengkapnya.
02/03/23 09.34,System,Kode keamanan Anda dengan ~ dafaramadhaann telah berubah. Ketuk untuk info selengkapnya.
02/03/23 09.43,System,Kode keamanan Anda dengan ~ dafaramadhaann telah berubah. Ketuk untuk info selengkapnya.
02/03/23 18.27,System,Kode keamanan Anda dengan +62 896-4913-5388 telah berubah. Ketuk untuk info selengkapnya.
03/03/23 16.07,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
05/03/23 11.23,System,Kode keamanan Anda dengan +62 822-7935-8038 telah berubah. Ketuk untuk info selengkapnya.
05/03/23 11.45,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
05/03/23 18.50,System,Kode keamanan Anda dengan ~ 胡蝶 しのぶ🦋 telah berubah. Ketuk untuk info selengkapnya.
05/03/23 19.29,System,Kode keamanan Anda dengan ~ 胡蝶 しのぶ🦋 telah berubah. Ketuk untuk info selengkapnya.
05/03/23 19.31,System,Kode keamanan Anda dengan ~ 胡蝶 しのぶ🦋 telah berubah. Ketuk untuk info selengkapnya.
05/03/23 19.38,System,Kode keamanan Anda dengan ~ 胡蝶 しのぶ🦋 telah berubah. Ketuk untuk info selengkapnya.
05/03/23 21.41,System,Kode keamanan Anda dengan ~ Jo telah berubah. Ketuk untuk info selengkapnya.
06/03/23 08.27,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
06/03/23 16.40,System,Kode keamanan Anda dengan ~ aditt telah berubah. Ketuk untuk info selengkapnya.
06/03/23 17.59,System,Kode keamanan Anda dengan ~ fadlil telah berubah. Ketuk untuk info selengkapnya.
08/03/23 13.50,System,+62 821-3308-5243: 🔊 *INSTRUKSI* 🔊
09/03/23 10.50,System,Kode keamanan Anda dengan ~ Noname telah berubah. Ketuk untuk info selengkapnya.
09/03/23 19.11,System,Kode keamanan Anda dengan ~ Abdur telah berubah. Ketuk untuk info selengkapnya.
10/03/23 05.00,System,Kode keamanan Anda dengan ~ azzzzka telah berubah. Ketuk untuk info selengkapnya.
11/03/23 21.17,System,Kode keamanan Anda dengan +62 877-2729-3128 telah berubah. Ketuk untuk info selengkapnya.
12/03/23 21.00,System,Kode keamanan Anda dengan rezza infor telah berubah. Ketuk untuk info selengkapnya.
13/03/23 07.25,System,Kode keamanan Anda dengan ~ hasna telah berubah. Ketuk untuk info selengkapnya.
15/03/23 21.43,System,Kode keamanan Anda dengan amanda infor telah berubah. Ketuk untuk info selengkapnya.
15/03/23 21.50,System,Kode keamanan Anda dengan amanda infor telah berubah. Ketuk untuk info selengkapnya.
16/03/23 14.22,System,Kode keamanan Anda dengan awe infor telah berubah. Ketuk untuk info selengkapnya.
17/03/23 14.53,System,+62 821-3308-5243: <Media tidak disertakan>
17/03/23 14.53,System,+62 821-3308-5243: <Media tidak disertakan>
17/03/23 14.53,System,+62 821-3308-5243: *بِــــــــسْمِ اللّهِ الرَّحْــــــــــمَنِ الرَّحِــــــــــيْمِ*
17/03/23 16.04,System,Kode keamanan Anda dengan ~ 12_Dicky telah berubah. Ketuk untuk info selengkapnya.
17/03/23 20.12,System,Kode keamanan Anda dengan +62 812-8835-3998 telah berubah. Ketuk untuk info selengkapnya.
17/03/23 20.13,System,Kode keamanan Anda dengan +62 812-8835-3998 telah berubah. Ketuk untuk info selengkapnya.
18/03/23 07.39,System,+62 821-3308-5243: Assalamualaikum
18/03/23 14.56,System,+62 821-3308-5243: <Media tidak disertakan>
18/03/23 15.06,System,+62 821-3308-5243: Assalamualaikum
18/03/23 15.35,System,+62 821-3308-5243: <Media tidak disertakan>
18/03/23 15.38,System,+62 821-3308-5243: <Media tidak disertakan>
19/03/23 02.00,System,Kode keamanan Anda dengan +62 882-3910-7854 telah berubah. Ketuk untuk info selengkapnya.
20/03/23 09.21,System,+62 813-2571-9172: 📩 *UNDANGAN* 📩
🕗 : *15.00 WIB,System,selesai*
20/03/23 10.28,System,Kode keamanan Anda dengan ~ Naufal Fahmi Kartika telah berubah. Ketuk untuk info selengkapnya.
20/03/23 10.28,System,Kode keamanan Anda dengan ~ Naufal Fahmi Kartika telah berubah. Ketuk untuk info selengkapnya.
20/03/23 10.30,System,Kode keamanan Anda dengan ~ Naufal Fahmi Kartika telah berubah. Ketuk untuk info selengkapnya.
20/03/23 10.33,System,Kode keamanan Anda dengan ~ Naufal Fahmi Kartika telah berubah. Ketuk untuk info selengkapnya.
20/03/23 21.03,System,+62 821-3308-5243: Assalamu'alaikum
21/03/23 04.50,System,+62 821-3308-5243: <Media tidak disertakan>
21/03/23 04.50,System,+62 821-3308-5243: <Media tidak disertakan>
21/03/23 04.50,System,+62 821-3308-5243: <Media tidak disertakan>
21/03/23 10.15,System,Kode keamanan Anda dengan ~ dicky telah berubah. Ketuk untuk info selengkapnya.
21/03/23 11.22,System,+62 821-3308-5243: Pesan ini dihapus
21/03/23 11.38,System,Kode keamanan Anda dengan ~ hasna telah berubah. Ketuk untuk info selengkapnya.
21/03/23 11.40,System,Kode keamanan Anda dengan ~ hasna telah berubah. Ketuk untuk info selengkapnya.
21/03/23 11.44,System,+62 821-3308-5243: Assalamu'alaikum Warahmatullahi Wabarakatuh
21/03/23 20.54,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
21/03/23 21.04,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
22/03/23 10.37,System,Kode keamanan Anda dengan ~ 12_Dicky telah berubah. Ketuk untuk info selengkapnya.
22/03/23 12.20,System,‎~ Alif mengubah pengaturan grup untuk mengizinkan semua anggota mengirim pesan ke grup ini.
22/03/23 11.07,System,+62 821-3308-5243: 📌 INFORMASI TAMBAHAN📌
22/03/23 11.07,System,"+62 821-3308-5243: Pertanyaan : ""Apakah GO GKR ini wajib?"""
22/03/23 11.07,System,"+62 821-3308-5243: P : "" Untuk akhwat yang sedang _haid_ , apakah boleh datang walaupun ga sholat taraweh ? """
22/03/23 12.28,System,+62 821-3308-5243: Assalamualaikum
22/03/23 14.25,System,+62 813-2571-9172: 📩 *UNDANGAN* 📩
🕗 : *15.00 WIB,System,selesai*
22/03/23 15.07,System,+62 821-3308-5243: Kita mulai setelah sholat ashar ya
22/03/23 15.26,System,+62 821-3308-5243: Sosialisasi ini untuk mentee halaqoh tahfidz ya teman-teman. Selain itu boleh tidak mengikuti. Karena magang mentoring ini untuk halaqoh tahfidz saja.
22/03/23 15.32,System,+62 821-3308-5243: Yuk yang *halaqoh tahfidz* bisa join yaa
22/03/23 16.07,System,+62 813-2571-9172: *Notulensi Magang Mentoring*
22/03/23 16.07,System,+62 813-2571-9172: <Media tidak disertakan>
22/03/23 20.26,System,+62 821-3308-5243: Assalamualaikum
22/03/23 20.26,System,+62 821-3308-5243: Materi hari ini akan disampaikan oleh Bapak Sofyan Anif
22/03/23 20.27,System,+62 877-7378-0278: Waalaikumsalam warahmatullahi wabarakatuhu
22/03/23 20.30,System,"+62 821-3308-5243: Untuk selfie nya harus didalam masjid ya, dan memegang kertas resume"
22/03/23 20.51,System,"+62 821-3308-5243: Ini tadi dari pihak GKR ada scan QR Code, nah kebijakan itu tuh untuk presensi dari pihak universitas,"
23/03/23 08.11,System,Kode keamanan Anda dengan ~ hasna telah berubah. Ketuk untuk info selengkapnya.
23/03/23 17.05,System,+62 821-3308-5243: <Media tidak disertakan>
24/03/23 10.41,System,Kode keamanan Anda dengan +62 812-3043-0704 telah berubah. Ketuk untuk info selengkapnya.
